NODO;VENDOR;VRF;INTERFACE;ESTADO
DOR;JUNIPER;ACCESO;ge-/2/35.02;up
DOR;JUNIPER;ACCESO;ge-/2/36.002;up
DOR;JUNIPER;ACCESO;ge-/2/36.007;up
DOR;JUNIPER;ACCESO;ge-/2/36.032;up
DOR;JUNIPER;ACCESO;ge-/2/35.003;up
DOR;JUNIPER;ACCESO;ge-/2/35.008;up
DOR;JUNIPER;ACCESO;ge-/2/35.03;up
DOR;JUNIPER;ACCESO;ge-/2/36.003;up
DOR;JUNIPER;ACCESO;ge-/2/36.008;up
DOR;JUNIPER;ACCESO;ge-/2/36.033;up
DOR;JUNIPER;ACCESO;ge-/2/35.004;up
DOR;JUNIPER;ACCESO;ge-/2/35.009;up
DOR;JUNIPER;ACCESO;ge-/2/35.04;up
DOR;JUNIPER;ACCESO;ge-/2/36.004;up
DOR;JUNIPER;ACCESO;ge-/2/36.009;up
DOR;JUNIPER;ACCESO;ge-/2/36.034;up
DOR;JUNIPER;personal;ge-/2/36.00;up
DOR;JUNIPER;personal;ge-/2/36.05;up
DOR;JUNIPER;personal;ge-/2/36.020;up
DOR;JUNIPER;personal;ge-/2/36.025;up
DOR;JUNIPER;personal-SMME;ge-/2/36.0;up
DOR;JUNIPER;personal-SMME;ge-/2/36.06;up
DOR;JUNIPER;personal-SMME;ge-/2/36.02;up
DOR;JUNIPER;personal-SMME;ge-/2/36.026;up
DOR;JUNIPER;personal;ge-/2/36.02;up
DOR;JUNIPER;personal;ge-/2/36.07;up
DOR;JUNIPER;personal;ge-/2/36.022;up
DOR;JUNIPER;personal;ge-/2/36.027;up
DOR;JUNIPER;personal-iub-3G;ge-/2/36.03;up
DOR;JUNIPER;personal-iub-3G;ge-/2/36.08;up
DOR;JUNIPER;personal-iub-3G;ge-/2/36.023;up
DOR;JUNIPER;personal-iub-3G;ge-/2/36.028;up
DOR;JUNIPER;personal-abi2G;ge-/2/36.04;up
DOR;JUNIPER;personal-abi2G;ge-/2/36.09;up
DOR;JUNIPER;personal-abi2G;ge-/2/36.024;up
DOR;JUNIPER;personal-abi2G;ge-/2/36.029;up
GRO;JUNIPER;ACCESO;ge-0/0/3.3000;up
GRO;JUNIPER;ACCESO;ge-0/0/3.00;up
GRO;JUNIPER;ACCESO;ge-0/0/3.002;up
GRO;JUNIPER;ACCESO;ge-0/0/3.003;up
GRO;JUNIPER;ACCESO;ge-0/0/3.004;up
HAE;JUNIPER;ACCESO;ge-2/0/0.3000;up
HAE;JUNIPER;ACCESO;ge-2/0/8.3000;down
HAE;JUNIPER;ACCESO;ge-2//4.3000;up
HAE;JUNIPER;ACCESO;ge-2//5.3000;down
HAE;JUNIPER;ACCESO;ge-2//6.3000;up
HAE;JUNIPER;ACCESO;ge-2//7.3000;up
HAE;JUNIPER;ACCESO;ge-2/0/0.00;up
HAE;JUNIPER;ACCESO;ge-2/0/8.00;down
HAE;JUNIPER;ACCESO;ge-2//4.00;up
HAE;JUNIPER;ACCESO;ge-2//5.00;down
HAE;JUNIPER;ACCESO;ge-2//6.00;up
HAE;JUNIPER;ACCESO;ge-2//7.00;up
HAE;JUNIPER;ACCESO;ge-2/0/0.002;up
HAE;JUNIPER;ACCESO;ge-2/0/8.002;down
HAE;JUNIPER;ACCESO;ge-2//4.002;up
HAE;JUNIPER;ACCESO;ge-2//5.002;down
HAE;JUNIPER;ACCESO;ge-2//6.002;up
HAE;JUNIPER;ACCESO;ge-2//7.002;up
HAE;JUNIPER;ACCESO;ge-2/0/0.003;up
HAE;JUNIPER;ACCESO;ge-2/0/8.003;down
HAE;JUNIPER;ACCESO;ge-2//4.003;up
HAE;JUNIPER;ACCESO;ge-2//5.003;down
HAE;JUNIPER;ACCESO;ge-2//6.003;up
HAE;JUNIPER;ACCESO;ge-2//7.003;up
HAE;JUNIPER;ACCESO;ge-2/0/0.004;up
HAE;JUNIPER;ACCESO;ge-2/0/8.004;down
HAE;JUNIPER;ACCESO;ge-2//4.004;up
HAE;JUNIPER;ACCESO;ge-2//5.004;down
HAE;JUNIPER;ACCESO;ge-2//6.004;up
HAE;JUNIPER;ACCESO;ge-2//7.004;up
ITU;JUNIPER;ACCESO;ge-2/0/3.3000;down
ITU;JUNIPER;ACCESO;ge-2/0/4.3000;up
ITU;JUNIPER;ACCESO;ge-2/0/5.3000;up
ITU;JUNIPER;ACCESO;ge-2/0/6.3000;up
ITU;JUNIPER;ACCESO;ge-2/0/7.3000;up
ITU;JUNIPER;ACCESO;ge-9/0/2.3000;down
ITU;JUNIPER;ACCESO;ge-9/0/3.3000;up
ITU;JUNIPER;ACCESO;ge-9/0/4.3000;up
ITU;JUNIPER;ACCESO;ge-9/0/5.3000;up
ITU;JUNIPER;ACCESO;ge-2/0/3.00;down
ITU;JUNIPER;ACCESO;ge-2/0/4.00;up
ITU;JUNIPER;ACCESO;ge-2/0/5.00;up
ITU;JUNIPER;ACCESO;ge-2/0/6.00;up
ITU;JUNIPER;ACCESO;ge-2/0/7.00;up
ITU;JUNIPER;ACCESO;ge-9/0/2.00;down
ITU;JUNIPER;ACCESO;ge-9/0/3.00;up
ITU;JUNIPER;ACCESO;ge-9/0/4.00;up
ITU;JUNIPER;ACCESO;ge-9/0/5.00;up
ITU;JUNIPER;ACCESO;ge-2/0/3.002;down
ITU;JUNIPER;ACCESO;ge-2/0/4.002;up
ITU;JUNIPER;ACCESO;ge-2/0/5.002;up
ITU;JUNIPER;ACCESO;ge-2/0/6.002;up
ITU;JUNIPER;ACCESO;ge-2/0/7.002;up
ITU;JUNIPER;ACCESO;ge-9/0/2.002;down
ITU;JUNIPER;ACCESO;ge-9/0/3.002;up
ITU;JUNIPER;ACCESO;ge-9/0/4.002;up
ITU;JUNIPER;ACCESO;ge-9/0/5.002;up
ITU;JUNIPER;ACCESO;ge-2/0/3.003;down
ITU;JUNIPER;ACCESO;ge-2/0/4.003;up
ITU;JUNIPER;ACCESO;ge-2/0/5.003;up
ITU;JUNIPER;ACCESO;ge-2/0/6.003;up
ITU;JUNIPER;ACCESO;ge-2/0/7.003;up
ITU;JUNIPER;ACCESO;ge-9/0/2.003;down
ITU;JUNIPER;ACCESO;ge-9/0/3.003;up
ITU;JUNIPER;ACCESO;ge-9/0/4.003;up
ITU;JUNIPER;ACCESO;ge-9/0/5.003;up
ITU;JUNIPER;ACCESO;ge-2/0/3.004;down
ITU;JUNIPER;ACCESO;ge-2/0/4.004;up
ITU;JUNIPER;ACCESO;ge-2/0/5.004;up
ITU;JUNIPER;ACCESO;ge-2/0/6.004;up
ITU;JUNIPER;ACCESO;ge-2/0/7.004;up
ITU;JUNIPER;ACCESO;ge-9/0/2.004;down
ITU;JUNIPER;ACCESO;ge-9/0/3.004;up
ITU;JUNIPER;ACCESO;ge-9/0/4.004;up
ITU;JUNIPER;ACCESO;ge-9/0/5.004;up
ITU;JUNIPER;ACCESO;ge-9/0/8.004;up
ITU;JUNIPER;personal;ge-2/0/0.3000;up
ITU;JUNIPER;personal;ge-2/0/2.3000;up
ITU;JUNIPER;personal;ge-2/0/9.3000;up
ITU;JUNIPER;personal;ge-2//9.3000;up
ITU;JUNIPER;personal;ge-9/0/0.3000;up
ITU;JUNIPER;personal;ge-9/0.3000;up
ITU;JUNIPER;personal;ge-9/0/6.3000;up
ITU;JUNIPER;personal;ge-9/0/8.3000;up
ITU;JUNIPER;personal;ge-9/0/9.3000;up
ITU;JUNIPER;personal;ge-9//0.3000;up
ITU;JUNIPER;personal;ge-9.3000;up
ITU;JUNIPER;personal;ge-9//2.3000;up
ITU;JUNIPER;personal;ge-9//4.3000;up
ITU;JUNIPER;personal;ge-9//6.3000;up
ITU;JUNIPER;personal-SMME;ge-2/0/0.00;up
ITU;JUNIPER;personal-SMME;ge-2/0/2.00;up
ITU;JUNIPER;personal-SMME;ge-2/0/9.00;up
ITU;JUNIPER;personal-SMME;ge-2//9.00;up
ITU;JUNIPER;personal-SMME;ge-9/0/0.00;up
ITU;JUNIPER;personal-SMME;ge-9/0.00;up
ITU;JUNIPER;personal-SMME;ge-9/0/6.00;up
ITU;JUNIPER;personal-SMME;ge-9/0/8.00;up
ITU;JUNIPER;personal-SMME;ge-9/0/9.00;up
ITU;JUNIPER;personal-SMME;ge-9//0.00;up
ITU;JUNIPER;personal-SMME;ge-9.00;up
ITU;JUNIPER;personal-SMME;ge-9//2.00;up
ITU;JUNIPER;personal-SMME;ge-9//4.00;up
ITU;JUNIPER;personal-SMME;ge-9//6.00;up
ITU;JUNIPER;personal;ge-2/0/0.002;up
ITU;JUNIPER;personal;ge-2/0/2.002;up
ITU;JUNIPER;personal;ge-2/0/9.002;up
ITU;JUNIPER;personal;ge-2//9.002;up
ITU;JUNIPER;personal;ge-9/0/0.002;up
ITU;JUNIPER;personal;ge-9/0.002;up
ITU;JUNIPER;personal;ge-9/0/6.002;up
ITU;JUNIPER;personal;ge-9/0/8.002;up
ITU;JUNIPER;personal;ge-9/0/9.002;up
ITU;JUNIPER;personal;ge-9//0.002;up
ITU;JUNIPER;personal;ge-9.002;up
ITU;JUNIPER;personal;ge-9//2.002;up
ITU;JUNIPER;personal;ge-9//4.002;up
ITU;JUNIPER;personal;ge-9//6.002;up
ITU;JUNIPER;personal-iub-3G;ge-2/0/0.003;up
ITU;JUNIPER;personal-iub-3G;ge-2/0/2.003;up
ITU;JUNIPER;personal-iub-3G;ge-2/0/9.003;up
ITU;JUNIPER;personal-iub-3G;ge-2//9.003;up
ITU;JUNIPER;personal-iub-3G;ge-9/0/0.003;up
ITU;JUNIPER;personal-iub-3G;ge-9/0.003;up
ITU;JUNIPER;personal-iub-3G;ge-9/0/6.003;up
ITU;JUNIPER;personal-iub-3G;ge-9/0/8.003;up
ITU;JUNIPER;personal-iub-3G;ge-9/0/9.003;up
ITU;JUNIPER;personal-iub-3G;ge-9//0.003;up
ITU;JUNIPER;personal-iub-3G;ge-9.003;up
ITU;JUNIPER;personal-iub-3G;ge-9//2.003;up
ITU;JUNIPER;personal-iub-3G;ge-9//4.003;up
ITU;JUNIPER;personal-iub-3G;ge-9//6.003;up
ITU;JUNIPER;personal-abi2G;ge-2/0/0.004;up
ITU;JUNIPER;personal-abi2G;ge-2/0/2.004;up
ITU;JUNIPER;personal-abi2G;ge-2/0/9.004;up
ITU;JUNIPER;personal-abi2G;ge-9/0/0.004;up
ITU;JUNIPER;personal-abi2G;ge-9/0.004;up
JUL;JUNIPER;ACCESO;ge-0//9.3000;up
JUL;JUNIPER;ACCESO;ge-/2/39.3000;up
JUL;JUNIPER;ACCESO;ge-0//9.00;up
JUL;JUNIPER;ACCESO;ge-/2/39.00;up
JUL;JUNIPER;ACCESO;ge-0//9.002;up
JUL;JUNIPER;ACCESO;ge-/2/39.002;up
JUL;JUNIPER;ACCESO;ge-0//9.003;up
JUL;JUNIPER;ACCESO;ge-/2/39.003;up
JUL;JUNIPER;ACCESO;ge-0//9.004;up
JUL;JUNIPER;ACCESO;ge-/2/39.004;up
LOM;JUNIPER;ACCESO;ge-0/2/8.3000;up
LOM;JUNIPER;ACCESO;ge-0/3.3000;up
LOM;JUNIPER;ACCESO;ge-0/3/2.3000;up
LOM;JUNIPER;ACCESO;ge-0/3/3.3000;up
LOM;JUNIPER;ACCESO;ge-0/3/4.3000;up
LOM;JUNIPER;ACCESO;ge-0/3/5.3000;up
LOM;JUNIPER;ACCESO;ge-0/3/6.3000;up
LOM;JUNIPER;ACCESO;ge-0/3/7.3000;up
LOM;JUNIPER;ACCESO;ge-2/0/3.3000;down
LOM;JUNIPER;ACCESO;ge-2/0/9.3000;up
LOM;JUNIPER;ACCESO;ge-2//0.3000;up
LOM;JUNIPER;ACCESO;ge-2//2.3000;up
LOM;JUNIPER;ACCESO;ge-2//3.3000;up
LOM;JUNIPER;ACCESO;ge-2//4.3000;up
LOM;JUNIPER;ACCESO;ge-2//5.3000;up
LOM;JUNIPER;ACCESO;ge-2//6.3000;up
LOM;JUNIPER;ACCESO;ge-2//7.3000;up
LOM;JUNIPER;ACCESO;ge-2//8.3000;up
LOM;JUNIPER;ACCESO;ge-2//9.3000;up
LOM;JUNIPER;ACCESO;ge-9/0/0.3000;up
LOM;JUNIPER;ACCESO;ge-9/0.3000;up
LOM;JUNIPER;ACCESO;ge-9/0/2.3000;up
LOM;JUNIPER;ACCESO;ge-9/0/3.3000;up
LOM;JUNIPER;ACCESO;ge-9/0/4.3000;up
LOM;JUNIPER;ACCESO;ge-9/0/6.3000;up
LOM;JUNIPER;ACCESO;ge-9/0/7.3000;up
LOM;JUNIPER;ACCESO;ge-9/0/8.3000;up
LOM;JUNIPER;ACCESO;ge-9/0/9.3000;up
LOM;JUNIPER;ACCESO;ge-9//0.3000;up
LOM;JUNIPER;ACCESO;ge-9.3000;up
LOM;JUNIPER;ACCESO;ge-9//2.3000;up
LOM;JUNIPER;ACCESO;ge-9//3.3000;up
LOM;JUNIPER;ACCESO;ge-9//4.3000;up
LOM;JUNIPER;ACCESO;ge-9//5.3000;up
LOM;JUNIPER;ACCESO;ge-9//6.3000;up
LOM;JUNIPER;ACCESO;ge-9//7.3000;up
LOM;JUNIPER;ACCESO;ge-9//8.3000;up
LOM;JUNIPER;ACCESO;ge-9//9.3000;up
LOM;JUNIPER;ACCESO;ge-0/2/8.00;up
LOM;JUNIPER;ACCESO;ge-0/3.00;up
LOM;JUNIPER;ACCESO;ge-0/3/2.00;up
LOM;JUNIPER;ACCESO;ge-0/3/3.00;up
LOM;JUNIPER;ACCESO;ge-0/3/4.00;up
LOM;JUNIPER;ACCESO;ge-0/3/5.00;up
LOM;JUNIPER;ACCESO;ge-0/3/6.00;up
LOM;JUNIPER;ACCESO;ge-0/3/7.00;up
LOM;JUNIPER;ACCESO;ge-2/0/3.00;down
LOM;JUNIPER;ACCESO;ge-2/0/9.00;up
LOM;JUNIPER;ACCESO;ge-2//0.00;up
LOM;JUNIPER;ACCESO;ge-2//2.00;up
LOM;JUNIPER;ACCESO;ge-2//3.00;up
LOM;JUNIPER;ACCESO;ge-2//4.00;up
LOM;JUNIPER;ACCESO;ge-2//5.00;up
LOM;JUNIPER;ACCESO;ge-2//6.00;up
LOM;JUNIPER;ACCESO;ge-2//7.00;up
LOM;JUNIPER;ACCESO;ge-2//8.00;up
LOM;JUNIPER;ACCESO;ge-2//9.00;up
LOM;JUNIPER;ACCESO;ge-9/0/0.00;up
LOM;JUNIPER;ACCESO;ge-9/0.00;up
LOM;JUNIPER;ACCESO;ge-9/0/2.00;up
LOM;JUNIPER;ACCESO;ge-9/0/3.00;up
LOM;JUNIPER;ACCESO;ge-9/0/4.00;up
LOM;JUNIPER;ACCESO;ge-9/0/6.00;up
LOM;JUNIPER;ACCESO;ge-9/0/7.00;up
LOM;JUNIPER;ACCESO;ge-9/0/8.00;up
LOM;JUNIPER;ACCESO;ge-9/0/9.00;up
LOM;JUNIPER;ACCESO;ge-9//0.00;up
LOM;JUNIPER;ACCESO;ge-9.00;up
LOM;JUNIPER;ACCESO;ge-9//2.00;up
LOM;JUNIPER;ACCESO;ge-9//3.00;up
LOM;JUNIPER;ACCESO;ge-9//4.00;up
LOM;JUNIPER;ACCESO;ge-9//5.00;up
LOM;JUNIPER;ACCESO;ge-9//6.00;up
LOM;JUNIPER;ACCESO;ge-9//7.00;up
LOM;JUNIPER;ACCESO;ge-9//8.00;up
LOM;JUNIPER;ACCESO;ge-9//9.00;up
LOM;JUNIPER;ACCESO;ge-0/2/8.002;up
LOM;JUNIPER;ACCESO;ge-0/3.002;up
LOM;JUNIPER;ACCESO;ge-0/3/2.002;up
LOM;JUNIPER;ACCESO;ge-0/3/3.002;up
LOM;JUNIPER;ACCESO;ge-0/3/4.002;up
LOM;JUNIPER;ACCESO;ge-0/3/5.002;up
LOM;JUNIPER;ACCESO;ge-0/3/6.002;up
LOM;JUNIPER;ACCESO;ge-0/3/7.002;up
LOM;JUNIPER;ACCESO;ge-2/0/3.002;down
LOM;JUNIPER;ACCESO;ge-2/0/9.002;up
LOM;JUNIPER;ACCESO;ge-2//0.002;up
LOM;JUNIPER;ACCESO;ge-2//2.002;up
LOM;JUNIPER;ACCESO;ge-2//3.002;up
LOM;JUNIPER;ACCESO;ge-2//4.002;up
LOM;JUNIPER;ACCESO;ge-2//5.002;up
LOM;JUNIPER;ACCESO;ge-2//6.002;up
LOM;JUNIPER;ACCESO;ge-2//7.002;up
LOM;JUNIPER;ACCESO;ge-2//8.002;up
LOM;JUNIPER;ACCESO;ge-2//9.002;up
LOM;JUNIPER;ACCESO;ge-9/0/0.002;up
LOM;JUNIPER;ACCESO;ge-9/0.002;up
LOM;JUNIPER;ACCESO;ge-9/0/2.002;up
LOM;JUNIPER;ACCESO;ge-9/0/3.002;up
LOM;JUNIPER;ACCESO;ge-9/0/4.002;up
LOM;JUNIPER;ACCESO;ge-9/0/6.002;up
LOM;JUNIPER;ACCESO;ge-9/0/7.002;up
LOM;JUNIPER;ACCESO;ge-9/0/8.002;up
LOM;JUNIPER;ACCESO;ge-9/0/9.002;up
LOM;JUNIPER;ACCESO;ge-9//0.002;up
LOM;JUNIPER;ACCESO;ge-9.002;up
LOM;JUNIPER;ACCESO;ge-9//2.002;up
LOM;JUNIPER;ACCESO;ge-9//3.002;up
LOM;JUNIPER;ACCESO;ge-9//4.002;up
LOM;JUNIPER;ACCESO;ge-9//5.002;up
LOM;JUNIPER;ACCESO;ge-9//6.002;up
LOM;JUNIPER;ACCESO;ge-9//7.002;up
LOM;JUNIPER;ACCESO;ge-9//8.002;up
LOM;JUNIPER;ACCESO;ge-9//9.002;up
LOM;JUNIPER;ACCESO;ge-0/2/8.003;up
LOM;JUNIPER;ACCESO;ge-0/3.003;up
LOM;JUNIPER;ACCESO;ge-0/3/2.003;up
LOM;JUNIPER;ACCESO;ge-0/3/3.003;up
LOM;JUNIPER;ACCESO;ge-0/3/4.003;up
LOM;JUNIPER;ACCESO;ge-0/3/5.003;up
LOM;JUNIPER;ACCESO;ge-0/3/6.003;up
LOM;JUNIPER;ACCESO;ge-0/3/7.003;up
LOM;JUNIPER;ACCESO;ge-2/0/3.003;down
LOM;JUNIPER;ACCESO;ge-2/0/9.003;up
LOM;JUNIPER;ACCESO;ge-2//0.003;up
LOM;JUNIPER;ACCESO;ge-2//2.003;up
LOM;JUNIPER;ACCESO;ge-2//3.003;up
LOM;JUNIPER;ACCESO;ge-2//4.003;up
LOM;JUNIPER;ACCESO;ge-2//5.003;up
LOM;JUNIPER;ACCESO;ge-2//6.003;up
LOM;JUNIPER;ACCESO;ge-2//7.003;up
LOM;JUNIPER;ACCESO;ge-2//8.003;up
LOM;JUNIPER;ACCESO;ge-2//9.003;up
LOM;JUNIPER;ACCESO;ge-9/0/0.003;up
LOM;JUNIPER;ACCESO;ge-9/0.003;up
LOM;JUNIPER;ACCESO;ge-9/0/2.003;up
LOM;JUNIPER;ACCESO;ge-9/0/3.003;up
LOM;JUNIPER;ACCESO;ge-9/0/4.003;up
LOM;JUNIPER;ACCESO;ge-9/0/6.003;up
LOM;JUNIPER;ACCESO;ge-9/0/7.003;up
LOM;JUNIPER;ACCESO;ge-9/0/8.003;up
LOM;JUNIPER;ACCESO;ge-9/0/9.003;up
LOM;JUNIPER;ACCESO;ge-9//0.003;up
LOM;JUNIPER;ACCESO;ge-9.003;up
LOM;JUNIPER;ACCESO;ge-9//2.003;up
LOM;JUNIPER;ACCESO;ge-9//3.003;up
LOM;JUNIPER;ACCESO;ge-9//4.003;up
LOM;JUNIPER;ACCESO;ge-9//5.003;up
LOM;JUNIPER;ACCESO;ge-9//6.003;up
LOM;JUNIPER;ACCESO;ge-9//7.003;up
LOM;JUNIPER;ACCESO;ge-9//8.003;up
LOM;JUNIPER;ACCESO;ge-9//9.003;up
LOM;JUNIPER;ACCESO;ge-0/2/8.004;up
LOM;JUNIPER;ACCESO;ge-0/3.004;up
LOM;JUNIPER;ACCESO;ge-0/3/2.004;up
LOM;JUNIPER;ACCESO;ge-0/3/3.004;up
LOM;JUNIPER;ACCESO;ge-0/3/4.004;up
LOM;JUNIPER;ACCESO;ge-0/3/5.004;up
LOM;JUNIPER;ACCESO;ge-0/3/6.004;up
LOM;JUNIPER;ACCESO;ge-0/3/7.004;up
LOM;JUNIPER;ACCESO;ge-2/0/3.004;down
LOM;JUNIPER;ACCESO;ge-2/0/9.004;up
LOM;JUNIPER;ACCESO;ge-2//0.004;up
LOM;JUNIPER;ACCESO;ge-2//7.004;up
LOM;JUNIPER;ACCESO;ge-2//9.004;up
LOM;JUNIPER;ACCESO;ge-9/0/0.004;up
LOM;JUNIPER;ACCESO;ge-9/0.004;up
LOM;JUNIPER;ACCESO;ge-9/0/2.004;up
LOM;JUNIPER;ACCESO;ge-9/0/3.004;up
LOM;JUNIPER;ACCESO;ge-9/0/4.004;up
LOM;JUNIPER;ACCESO;ge-9/0/7.004;up
LOM;JUNIPER;ACCESO;ge-9/0/8.004;up
LOM;JUNIPER;ACCESO;ge-9/0/9.004;up
LOM;JUNIPER;ACCESO;ge-9//0.004;up
LOM;JUNIPER;ACCESO;ge-9.004;up
LOM;JUNIPER;ACCESO;ge-9//2.004;up
LOM;JUNIPER;ACCESO;ge-9//3.004;up
LOM;JUNIPER;ACCESO;ge-9//4.004;up
LOM;JUNIPER;ACCESO;ge-9//5.004;up
LOM;JUNIPER;ACCESO;ge-9//6.004;up
LOM;JUNIPER;ACCESO;ge-9//7.004;up
LOM;JUNIPER;ACCESO;ge-9//8.004;up
LOM;JUNIPER;ACCESO;ge-9//9.004;up
LOM;JUNIPER;personal;ge-0/2/4.3000;up
LOM;JUNIPER;personal;ge-0/2/5.3000;up
LOM;JUNIPER;personal;ge-0/2/6.3000;up
LOM;JUNIPER;personal;ge-0/2/7.3000;up
LOM;JUNIPER;personal;ge-2/0/2.3000;up
LOM;JUNIPER;personal;ge-2/0/4.3000;up
LOM;JUNIPER;personal;ge-2/0/6.3000;up
LOM;JUNIPER;personal;ge-2/0/7.3000;up
LOM;JUNIPER;personal;ge-2/0/8.3000;up
LOM;JUNIPER;personal;ge-2.3000;up
LOM;JUNIPER;personal;ge-9/0/5.3000;down
LOM;JUNIPER;personal-SMME;ge-0/2/4.00;up
LOM;JUNIPER;personal-SMME;ge-0/2/5.00;up
LOM;JUNIPER;personal-SMME;ge-0/2/6.00;up
LOM;JUNIPER;personal-SMME;ge-0/2/7.00;up
LOM;JUNIPER;personal-SMME;ge-2/0/2.00;up
LOM;JUNIPER;personal-SMME;ge-2/0/4.00;up
LOM;JUNIPER;personal-SMME;ge-2/0/6.00;up
LOM;JUNIPER;personal-SMME;ge-2/0/7.00;up
LOM;JUNIPER;personal-SMME;ge-2/0/8.00;up
LOM;JUNIPER;personal-SMME;ge-2.00;up
LOM;JUNIPER;personal-SMME;ge-9/0/5.00;down
LOM;JUNIPER;personal;ge-0/2/4.002;up
LOM;JUNIPER;personal;ge-0/2/5.002;up
LOM;JUNIPER;personal;ge-0/2/6.002;up
LOM;JUNIPER;personal;ge-0/2/7.002;up
LOM;JUNIPER;personal;ge-2/0/2.002;up
LOM;JUNIPER;personal;ge-2/0/4.002;up
LOM;JUNIPER;personal;ge-2/0/6.002;up
LOM;JUNIPER;personal;ge-2/0/7.002;up
LOM;JUNIPER;personal;ge-2/0/8.002;up
LOM;JUNIPER;personal;ge-2.002;up
LOM;JUNIPER;personal;ge-9/0/5.002;down
LOM;JUNIPER;personal-iub-3G;ge-0/2/4.003;up
LOM;JUNIPER;personal-iub-3G;ge-0/2/5.003;up
LOM;JUNIPER;personal-iub-3G;ge-0/2/6.003;up
LOM;JUNIPER;personal-iub-3G;ge-0/2/7.003;up
LOM;JUNIPER;personal-iub-3G;ge-2/0/2.003;up
LOM;JUNIPER;personal-iub-3G;ge-2/0/4.003;up
LOM;JUNIPER;personal-iub-3G;ge-2/0/6.003;up
LOM;JUNIPER;personal-iub-3G;ge-2/0/7.003;up
LOM;JUNIPER;personal-iub-3G;ge-2/0/8.003;up
LOM;JUNIPER;personal-iub-3G;ge-2.003;up
LOM;JUNIPER;personal-iub-3G;ge-9/0/5.003;down
LOM;JUNIPER;personal-abi2G;ge-0/2/4.004;up
LOM;JUNIPER;personal-abi2G;ge-0/2/5.004;up
LOM;JUNIPER;personal-abi2G;ge-0/2/6.004;up
LOM;JUNIPER;personal-abi2G;ge-0/2/7.004;up
LOM;JUNIPER;personal-abi2G;ge-2/0/2.004;up
LOM;JUNIPER;personal-abi2G;ge-2/0/4.004;up
LOM;JUNIPER;personal-abi2G;ge-2/0/6.004;up
LOM;JUNIPER;personal-abi2G;ge-2/0/7.004;up
LOM;JUNIPER;personal-abi2G;ge-2/0/8.004;up
LOM;JUNIPER;personal-abi2G;ge-2.004;up
LUJ;JUNIPER;ACCESO;ge-0//5.3000;down
LUJ;JUNIPER;ACCESO;ge-0//6.3000;up
LUJ;JUNIPER;ACCESO;ge-0//8.3000;down
LUJ;JUNIPER;ACCESO;ge-/2/36.3000;up
LUJ;JUNIPER;ACCESO;ge-0//5.00;down
LUJ;JUNIPER;ACCESO;ge-0//6.00;up
LUJ;JUNIPER;ACCESO;ge-0//8.00;down
LUJ;JUNIPER;ACCESO;ge-/2/36.00;up
LUJ;JUNIPER;ACCESO;ge-0//5.002;down
LUJ;JUNIPER;ACCESO;ge-0//6.002;up
LUJ;JUNIPER;ACCESO;ge-0//8.002;down
LUJ;JUNIPER;ACCESO;ge-/2/36.002;up
LUJ;JUNIPER;ACCESO;ge-0//5.003;down
LUJ;JUNIPER;ACCESO;ge-0//6.003;up
LUJ;JUNIPER;ACCESO;ge-0//8.003;down
LUJ;JUNIPER;ACCESO;ge-/2/36.003;up
LUJ;JUNIPER;ACCESO;ge-0//5.004;down
LUJ;JUNIPER;ACCESO;ge-0//6.004;up
LUJ;JUNIPER;ACCESO;ge-0//8.004;down
LUJ;JUNIPER;ACCESO;ge-/2/36.004;up
MGR;JUNIPER;ACCESO;ge-/0/5.3000;up
MGR;JUNIPER;ACCESO;ge-/0/6.3000;down
MGR;JUNIPER;ACCESO;ge-/0/7.3000;up
MGR;JUNIPER;ACCESO;ge-/0/8.3000;up
MGR;JUNIPER;ACCESO;ge-/0/9.3000;up
MGR;JUNIPER;ACCESO;ge-/2/30.3000;down
MGR;JUNIPER;ACCESO;ge-.3000;up
MGR;JUNIPER;ACCESO;ge-/2/32.3000;up
MGR;JUNIPER;ACCESO;ge-/2/33.3000;up
MGR;JUNIPER;ACCESO;ge-/2/34.3000;up
MGR;JUNIPER;ACCESO;ge-/2/35.3000;up
MGR;JUNIPER;ACCESO;ge-/2/36.3000;up
MGR;JUNIPER;ACCESO;ge-/2/37.3000;up
MGR;JUNIPER;ACCESO;ge-/2/38.3000;up
MGR;JUNIPER;ACCESO;ge-/2/39.3000;up
MGR;JUNIPER;ACCESO;ge-3/0.3000;up
MGR;JUNIPER;ACCESO;ge-3/0/2.3000;up
MGR;JUNIPER;ACCESO;ge-3/0/3.3000;down
MGR;JUNIPER;ACCESO;ge-3/0/4.3000;up
MGR;JUNIPER;ACCESO;ge-3/0/5.3000;up
MGR;JUNIPER;ACCESO;ge-3/0/6.3000;up
MGR;JUNIPER;ACCESO;ge-3/0/7.3000;up
MGR;JUNIPER;ACCESO;ge-3/0/8.3000;up
MGR;JUNIPER;ACCESO;ge-3.3000;up
MGR;JUNIPER;ACCESO;ge-3//5.3000;up
MGR;JUNIPER;ACCESO;ge-3//6.003;up
MGR;JUNIPER;ACCESO;ge-3//7.3000;up
MGR;JUNIPER;ACCESO;ge-3//8.3000;up
MGR;JUNIPER;ACCESO;ge-3//9.3000;up
MGR;JUNIPER;ACCESO;ge-0/0/5.3000;up
MGR;JUNIPER;ACCESO;ge-0/0/6.3000;down
MGR;JUNIPER;ACCESO;ge-0/0/7.3000;up
